mainlocation,sublocation,neighborhood,frontage,purpose,size,streetwidth,pricepermeter
الرياض,غرب الرياض,حي المهدية,شمال غربي,تجاري,923 ,40 ,1400 
الرياض,شمال الرياض,حي الملقا,شرق,سكني,2000 ,60 ,4000 
الرياض,شرق الرياض,حي الحمراء,3 شوارع,تجاري,4000 ,60 ,4500 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,832 ,15 ,3200 
الرياض,شمال الرياض,حي الصحافة,جنوب,سكني أو تجاري,816 ,36 ,4200 
الرياض,شمال الرياض,حي الرحمانية,غرب,سكني,600 ,15 ,4000 
الرياض,غرب الرياض,حي عرقة,3 شوارع,سكني,5400 ,15 ,2800 
الرياض,شمال الرياض,حي التعاون,شرق,سكني,625 ,15 ,3760 
الرياض,شمال الرياض,حي النرجس,شرق,سكني,450 ,15 ,3000 
الرياض,شرق الرياض,حي الرمال,شرق,سكني,380 ,20 ,1600 
الرياض,شمال الرياض,حي الملقا,3 شوارع,سكني,9000 ,20 ,3500 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,875 ,15 ,2860 
الرياض,غرب الرياض,حي عرقة,3 شوارع,سكني أو تجاري,5250 ,40 ,3000 
الرياض,شرق الرياض,حي القادسية,غرب,تجاري,2400 ,30 ,3000 
الرياض,شمال الرياض,حي الصحافة,شرق,سكني,750 ,20 ,3550 
الرياض,وسط الرياض,حي المربع,شمال شرقي,سكني أو تجاري,1277 ,30 ,2800 
الرياض,شمال الرياض,حي الياسمين,4 شوارع,سكني,10500 ,15 ,3250 
الرياض,شرق الرياض,حي قرطبة,شمال,سكني,770 ,15 ,3000 
الرياض,شمال الرياض,حي الصحافة,جنوب,سكني,403 ,15 ,3300 
الرياض,شرق الرياض,حي القادسية,شمال,سكني,437 ,15 ,1950 
الرياض,شرق الرياض,حي الخليج,3 شوارع,سكني أو تجاري,1404 ,40 ,4000 
الرياض,شمال الرياض,حي النرجس,جنوب شرقي,تجاري,900 ,30 ,3000 
الرياض,شرق الرياض,حي القدس,شمال غربي,تجاري,2025 ,100 ,6000 
الرياض,شمال الرياض,حي الياسمين,غرب,سكني,375 ,20 ,4000 
الرياض,شمال الرياض,حي حطين,جنوب غربي,تجاري,5100 ,100 ,9100 
الرياض,شرق الرياض,حي قرطبة,شمال,سكني,946 ,15 ,3000 
الرياض,شرق الرياض,حي الخليج,غرب,تجاري,1890 ,40 ,2500 
الرياض,جنوب الرياض,حي بدر,شمال,سكني,950 ,20 ,1105 
الرياض,شمال الرياض,حي الملقا,شرق,تجاري,2610 ,100 ,12000 
الرياض,شمال الرياض,حي الملقا,جنوب غربي,تجاري,900 ,36 ,5200 
الرياض,شمال الرياض,حي النرجس,غرب,سكني,456 ,15 ,3300 
الرياض,شمال الرياض,حي المحمدية,3 شوارع,سكني أو تجاري,5400 ,46 ,9000 
الرياض,غرب الرياض,حي عرقة,4 شوارع,تجاري,13893 ,40 ,2200 
الرياض,غرب الرياض,حي المهدية,شرق,سكني,450 ,20 ,2100 
الرياض,شمال الرياض,حي الندى,شرق,غير محدد,750 ,15 ,3500 
الرياض,شرق الرياض,حي غرناطة,جنوب شرقي,سكني أو تجاري,2300 ,20 ,2550 
الرياض,شمال الرياض,حي الياسمين,جنوب,تجاري,750 ,36 ,4700 
الرياض,شرق الرياض,حي القادسية,شمال,تجاري,4959 ,60 ,2700 
الرياض,غرب الرياض,حي المهدية,شمال غربي,تجاري,923 ,40 ,1400 
الرياض,شمال الرياض,حي الفلاح,جنوب,غير محدد,2700 ,35 ,4500 
الرياض,غرب الرياض,حي عرقة,غرب,سكني,375 ,15 ,3500 
الرياض,شمال الرياض,حي بنبان,4 شوارع,غير محدد,8780 ,25 ,813 
الرياض,غرب الرياض,حي المهدية,غرب,سكني,450 ,20 ,1333 
الرياض,شمال الرياض,حي الفلاح,جنوب,سكني,800 ,15 ,4000 
الرياض,غرب الرياض,حي ظهرة لبن,جنوب,تجاري,900 ,60 ,2450 
الرياض,شرق الرياض,حي المنار,شمال,سكني,625 ,20 ,3000 
الرياض,شمال الرياض,حي حطين,شمال,غير محدد,750 ,15 ,4500 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,450 ,15 ,2800 
الرياض,شمال الرياض,حي بنبان,4 شوارع,غير محدد,8780 ,25 ,813 
الرياض,شرق الرياض,حي الازدهار,جنوب,سكني أو تجاري,750 ,30 ,4200 
الرياض,شرق الرياض,حي النهضة,غرب,سكني أو تجاري,1063 ,30 ,3100 
الرياض,شمال الرياض,حي المصيف,شرق,سكني,780 ,12 ,2450 
الرياض,شرق الرياض,حي الرمال,شمال,غير محدد,201 ,20 ,1750 
الرياض,شرق الرياض,حي النهضة,جنوب,سكني,552 ,15 ,2250 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,875 ,15 ,4000 
الرياض,شمال الرياض,حي حطين,غرب,سكني,960 ,15 ,3600 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,450 ,20 ,3300 
الرياض,شمال الرياض,حي النفل,جنوب شرقي,سكني,2444 ,36 ,4500 
الرياض,شمال الرياض,حي بنبان,شرق,غير محدد,800 ,15 ,750 
الرياض,شرق الرياض,حي الازدهار,شمال غربي,سكني,1740 ,20 ,3450 
الرياض,شمال الرياض,حي العارض,جنوب,تجاري,1774 ,60 ,3500 
الرياض,شمال الرياض,حي المصيف,جنوب غربي,سكني أو تجاري,945 ,35 ,3800 
الرياض,جنوب الرياض,حي المصفاة,شمال,تجاري,750 ,30 ,450 
الرياض,شمال الرياض,حي حطين,جنوب,سكني,837 ,15 ,4000 
الرياض,شمال الرياض,حي الملقا,غرب,سكني,420 ,18 ,4300 
الرياض,شمال الرياض,حي النرجس,جنوب غربي,سكني,562 ,20 ,3500 
الرياض,جنوب الرياض,حي عريض,شمال,سكني,450 ,15 ,400 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,615 ,18 ,4400 
الرياض,غرب الرياض,حي ظهرة لبن,شمال,سكني,900 ,20 ,1000 
الرياض,شمال الرياض,حي الملقا,4 شوارع,سكني,17072 ,25 ,3550 
الرياض,شمال الرياض,حي العقيق,شمال,سكني,225 ,20 ,4000 
الرياض,جنوب الرياض,حي عكاظ,جنوب,سكني,420 ,15 ,1220 
الرياض,شمال الرياض,حي حطين,شمال غربي,سكني,1050 ,20 ,4100 
الرياض,غرب الرياض,حي عرقة,جنوب,سكني,375 ,15 ,3100 
الرياض,شمال الرياض,حي المروج,3 شوارع,سكني,1625 ,20 ,3200 
الرياض,شمال الرياض,حي المغرزات,شرق,سكني,705 ,15 ,3650 
الرياض,غرب الرياض,حي المهدية,شمال غربي,تجاري,923 ,40 ,1400 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,1100 ,20 ,4200 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,399 ,18 ,4500 
الرياض,جنوب الرياض,حي عريض,شمال,غير محدد,508 ,15 ,649 
الرياض,شرق الرياض,حي المونسية,3 شوارع,سكني أو تجاري,15000 ,60 ,1500 
الرياض,جنوب الرياض,حي السلي,شرق,تجاري,3412 ,30 ,1500 
الرياض,شمال الرياض,حي الياسمين,غرب,سكني,300 ,14 ,3600 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,450 ,20 ,3200 
الرياض,وسط الرياض,حي الضباط,شرق,سكني,2500 ,20 ,3300 
الرياض,جنوب الرياض,حي عريض,جنوب,غير محدد,408 ,15 ,490 
الرياض,شمال الرياض,حي النفل,جنوب شرقي,سكني,2444 ,36 ,4500 
الرياض,شرق الرياض,حي الروضة,جنوب,سكني,899 ,20 ,2500 
الرياض,شمال الرياض,حي بنبان,شمال,غير محدد,364 ,20 ,750 
الرياض,شرق الرياض,حي القادسية,جنوب,غير محدد,1363 ,36 ,2500 
الرياض,شمال الرياض,حي الملقا,3 شوارع,سكني,6600 ,25 ,4000 
الرياض,غرب الرياض,حي المهدية,شمال,سكني,750 ,15 ,1900 
الرياض,شمال الرياض,حي الملقا,شرق,سكني,2000 ,60 ,4200 
الرياض,شمال الرياض,حي بنبان,4 شوارع,غير محدد,8780 ,25 ,813 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,615 ,18 ,4300 
الرياض,شمال الرياض,حي الملقا,شمال,تجاري,900 ,36 ,5000 
الرياض,شمال الرياض,حي الياسمين,شمال غربي,سكني,840 ,15 ,3800 
الرياض,شمال الرياض,حي العقيق,شمال شرقي,غير محدد,919 ,20 ,3600 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,500 ,18 ,4500 
الرياض,شرق الرياض,حي الاندلس,شمال,سكني,750 ,20 ,2600 
الرياض,شمال الرياض,حي الفلاح,غرب,تجاري,2340 ,80 ,9000 
الرياض,شرق الرياض,حي المونسية,شرق,تجاري,3600 ,60 ,3500 
الرياض,شمال الرياض,حي الربيع,غرب,سكني,1500 ,21 ,4100 
الرياض,شرق الرياض,حي الرمال,3 شوارع,تجاري,900 ,30 ,1750 
الرياض,شرق الرياض,حي المونسية,شمال,تجاري,625 ,30 ,2800 
الرياض,غرب الرياض,حي السويدي,شرق,سكني,434 ,20 ,1200 
الرياض,شمال الرياض,حي بنبان,شمال,سكني,775 ,25 ,685 
الرياض,شرق الرياض,حي اليرموك,4 شوارع,سكني أو تجاري,7020 ,36 ,2600 
الرياض,شمال الرياض,حي بنبان,جنوب,غير محدد,630 ,25 ,760 
الرياض,شمال الرياض,حي الرحمانية,غرب,سكني,632 ,20 ,3481 
الرياض,شمال الرياض,حي الملقا,غرب,سكني,600 ,15 ,3800 
الرياض,شمال الرياض,حي الملقا,شرق,سكني,687 ,20 ,4000 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,920 ,20 ,4300 
الرياض,جنوب الرياض,حي عريض,جنوب,غير محدد,408 ,15 ,490 
الرياض,غرب الرياض,حي ظهرة لبن,3 شوارع,سكني أو تجاري,900 ,30 ,2000 
الرياض,شمال الرياض,حي الملقا,3 شوارع,سكني,3750 ,15 ,3600 
الرياض,شمال الرياض,حي العارض,غرب,سكني,400 ,20 ,2600 
الرياض,شمال الرياض,حي الصحافة,جنوب,سكني,810 ,15 ,3200 
الرياض,غرب الرياض,حي الرفيعة,شرق,سكني,441 ,15 ,2500 
الرياض,شمال الرياض,حي الياسمين,غرب,سكني,375 ,15 ,3800 
الرياض,شمال الرياض,حي بنبان,شرق,سكني,1200 ,25 ,833 
الرياض,غرب الرياض,حي ظهرة لبن,جنوب,تجاري,945 ,60 ,1269 
الرياض,شمال الرياض,حي النرجس,شرق,سكني,525 ,15 ,3400 
الرياض,غرب الرياض,حي المهدية,شمال غربي,تجاري,923 ,40 ,1400 
الرياض,شرق الرياض,حي الرمال,شمال غربي,سكني,5000 ,25 ,1100 
الرياض,غرب الرياض,حي المهدية,شرق,سكني,472 ,15 ,1483 
الرياض,شمال الرياض,حي النفل,شرق,سكني,581 ,20 ,4200 
الرياض,شمال الرياض,حي النرجس,شرق,سكني,450 ,15 ,2800 
الرياض,شرق الرياض,حي المونسية,شمال,تجاري,2700 ,36 ,2200 
الرياض,شمال الرياض,حي الملقا,شمال غربي,غير محدد,1237 ,25 ,4300 
الرياض,شمال الرياض,حي حطين,شمال,سكني,875 ,20 ,4200 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,900 ,15 ,2700 
الرياض,شرق الرياض,حي القدس,غرب,تجاري,969 ,36 ,3300 
الرياض,شمال الرياض,حي العقيق,شمال شرقي,تجاري,1065 ,60 ,6000 
الرياض,شمال الرياض,حي حطين,شمال,سكني,875 ,20 ,4200 
الرياض,شمال الرياض,حي حطين,شمال,سكني,900 ,20 ,4000 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,700 ,25 ,4500 
الرياض,جنوب الرياض,حي المشاعل,4 شوارع,غير محدد,90000 ,40 ,1555 
الرياض,شمال الرياض,حي الملقا,3 شوارع,سكني,6600 ,20 ,3300 
الرياض,شرق الرياض,حي المونسية,3 شوارع,سكني,1134 ,15 ,3000 
الرياض,شرق الرياض,حي الاندلس,غرب,سكني,500 ,15 ,2200 
الرياض,شرق الرياض,حي الحمراء,جنوب,سكني,1750 ,20 ,3000 
الرياض,شمال الرياض,حي النرجس,4 شوارع,تجاري,35000 ,60 ,2150 
الرياض,شمال الرياض,حي الوادي,شمال غربي,سكني,608 ,15 ,3200 
الرياض,شمال الرياض,حي الورود,شرق,سكني,750 ,10 ,3300 
الرياض,شمال الرياض,حي الملقا,شمال غربي,سكني,780 ,20 ,4500 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,460 ,18 ,2826 
الرياض,شمال الرياض,حي القيروان,3 شوارع,تجاري,52200 ,80 ,3100 
الرياض,شمال الرياض,حي النرجس,4 شوارع,غير محدد,5820 ,20 ,2850 
الرياض,شمال الرياض,حي الفلاح,جنوب,سكني,832 ,20 ,4000 
الرياض,شرق الرياض,حي السعادة,غرب,سكني,361 ,12 ,1800 
الرياض,شرق الرياض,حي المعيزلة,4 شوارع,سكني أو تجاري,75342 ,35 ,800 
الرياض,شمال الرياض,حي الياسمين,شرق,غير محدد,300 ,14 ,3800 
الرياض,غرب الرياض,حي عرقة,غرب,سكني,1050 ,20 ,3100 
الرياض,شمال الرياض,حي السليمانية,جنوب غربي,سكني,550 ,15 ,3600 
الرياض,شمال الرياض,حي النخيل,غرب,سكني,750 ,15 ,4500 
الرياض,شرق الرياض,حي اليرموك,جنوب,سكني,312 ,20 ,3000 
الرياض,شرق الرياض,حي المونسية,شمال,سكني,342 ,15 ,2350 
الرياض,شمال الرياض,حي حطين,شمال,غير محدد,364 ,15 ,4500 
الرياض,جنوب الرياض,حي عريض,غرب,سكني,450 ,15 ,670 
الرياض,شمال الرياض,حي بنبان,4 شوارع,غير محدد,8780 ,25 ,813 
الرياض,شمال الرياض,حي الملقا,شرق,سكني,1620 ,25 ,3700 
الرياض,غرب الرياض,حي عرقة,جنوب شرقي,سكني,759 ,16 ,3500 
الرياض,شمال الرياض,حي المحمدية,جنوب غربي,سكني,1241 ,20 ,5000 
الرياض,شمال الرياض,حي النرجس,شرق,غير محدد,450 ,15 ,3250 
الرياض,شمال الرياض,حي الياسمين,شمال,سكني,1500 ,15 ,3600 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,450 ,20 ,3300 
الرياض,غرب الرياض,حي المهدية,شمال شرقي,سكني أو تجاري,400 ,40 ,1750 
الرياض,شرق الرياض,حي قرطبة,شمال,سكني,946 ,15 ,3000 
الرياض,شرق الرياض,حي المونسية,جنوب,سكني,400 ,15 ,2500 
الرياض,غرب الرياض,حي ظهرة لبن,جنوب,سكني,900 ,20 ,1050 
الرياض,شمال الرياض,حي بنبان,4 شوارع,غير محدد,8780 ,25 ,813 
الرياض,شمال الرياض,حي النرجس,غرب,تجاري,900 ,80 ,6000 
الرياض,غرب الرياض,حي المهدية,جنوب غربي,غير محدد,1026 ,40 ,1949 
الرياض,شمال الرياض,حي الملقا,غرب,غير محدد,900 ,20 ,4250 
الرياض,غرب الرياض,حي المهدية,شمال غربي,تجاري,923 ,40 ,1400 
الرياض,شمال الرياض,حي الملقا,غرب,سكني,442 ,20 ,4000 
الرياض,شمال الرياض,حي الملقا,غرب,سكني,360 ,20 ,4000 
الرياض,شمال الرياض,حي السليمانية,جنوب غربي,سكني,550 ,15 ,3600 
الرياض,شمال الرياض,حي الملقا,شرق,سكني,800 ,20 ,4100 
الرياض,شمال الرياض,حي حطين,شرق,سكني,1350 ,60 ,3800 
الرياض,شمال الرياض,حي الرحمانية,3 شوارع,سكني,2100 ,20 ,4350 
الرياض,شرق الرياض,حي قرطبة,4 شوارع,تجاري,5137 ,46 ,4400 
الرياض,شمال الرياض,حي المعذر الشمالي,3 شوارع,سكني,3360 ,20 ,3300 
الرياض,شمال الرياض,حي النرجس,جنوب غربي,تجاري,1200 ,80 ,6600 
الرياض,شرق الرياض,حي الازدهار,شمال غربي,سكني,1740 ,20 ,3450 
الرياض,شرق الرياض,حي الرمال,جنوب,سكني,270 ,20 ,1750 
الرياض,شمال الرياض,حي حطين,جنوب شرقي,سكني,2520 ,30 ,7000 
الرياض,غرب الرياض,حي عرقة,غرب,سكني,375 ,15 ,3500 
الرياض,شمال الرياض,حي حطين,3 شوارع,غير محدد,16000 ,30 ,4000 
الرياض,شرق الرياض,حي غرناطة,3 شوارع,تجاري,2542 ,100 ,5000 
الرياض,غرب الرياض,حي الرفيعة,غرب,سكني,518 ,15 ,2350 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,1100 ,25 ,4200 
الرياض,شمال الرياض,حي الفلاح,شرق,سكني,1200 ,20 ,4500 
الرياض,شمال الرياض,حي الياسمين,جنوب شرقي,غير محدد,1590 ,20 ,4000 
الرياض,شمال الرياض,حي الياسمين,غرب,سكني,650 ,15 ,3400 
الرياض,شمال الرياض,حي المروج,شرق,سكني,1020 ,14 ,3000 
الرياض,شمال الرياض,حي الرحمانية,3 شوارع,سكني,2100 ,20 ,4400 
الرياض,غرب الرياض,حي المهدية,شرق,سكني,1050 ,20 ,1250 
الرياض,غرب الرياض,حي عرقة,جنوب شرقي,سكني,2117 ,30 ,3100 
الرياض,غرب الرياض,حي ظهرة لبن,جنوب,تجاري,625 ,30 ,2000 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,875 ,15 ,3400 
الرياض,شمال الرياض,حي الملقا,شمال,غير محدد,700 ,25 ,4500 
الرياض,غرب الرياض,حي ظهرة لبن,غرب,سكني,375 ,15 ,1500 
الرياض,غرب الرياض,حي ضاحية نمار,غرب,سكني,437 ,20 ,870 
الرياض,شمال الرياض,حي النرجس,3 شوارع,سكني,1050 ,15 ,3500 
الرياض,غرب الرياض,حي الهدا,شرق,سكني,1110 ,20 ,3600 
الرياض,شمال الرياض,حي حطين,شرق,سكني,469 ,15 ,3800 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,700 ,25 ,4500 
الرياض,شمال الرياض,حي الغدير,جنوب غربي,سكني,1176 ,20 ,5000 
الرياض,شرق الرياض,حي النسيم الغربي,جنوب,سكني أو تجاري,675 ,20 ,1950 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,1200 ,15 ,2700 
الرياض,غرب الرياض,حي عرقة,جنوب,سكني,2400 ,15 ,3000 
الرياض,شرق الرياض,حي قرطبة,جنوب,سكني,360 ,15 ,2900 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,920 ,20 ,4300 
الرياض,شمال الرياض,حي الياسمين,جنوب غربي,سكني,1380 ,15 ,3800 
الرياض,شمال الرياض,حي الملقا,3 شوارع,سكني,6600 ,25 ,4000 
الرياض,غرب الرياض,حي الرائد,شرق,سكني,1400 ,20 ,4000 
الرياض,شمال الرياض,حي القيروان,غرب,غير محدد,750 ,15 ,2700 
الرياض,شمال الرياض,حي الصحافة,3 شوارع,غير محدد,1200 ,20 ,3650 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,1100 ,20 ,3200 
الرياض,غرب الرياض,حي المهدية,شمال غربي,تجاري,923 ,40 ,1400 
الرياض,شمال الرياض,حي النفل,شرق,سكني,1162 ,20 ,4200 
الرياض,شرق الرياض,حي اشبيلية,شمال,سكني أو تجاري,3000 ,60 ,5500 
الرياض,شمال الرياض,حي حطين,شمال,سكني,450 ,20 ,4200 
الرياض,شمال الرياض,حي الندى,3 شوارع,سكني,300 ,15 ,3800 
الرياض,شمال الرياض,حي السليمانية,جنوب غربي,سكني,550 ,15 ,3600 
الرياض,شمال الرياض,حي الملقا,4 شوارع,سكني أو تجاري,13170 ,36 ,4000 
الرياض,شمال الرياض,حي الوادي,شمال,سكني,325 ,15 ,3300 
الرياض,شرق الرياض,حي المونسية,جنوب شرقي,غير محدد,288 ,15 ,2700 
الرياض,غرب الرياض,حي عرقة,شمال شرقي,سكني,1025 ,22 ,3100 
الرياض,شمال الرياض,حي القيروان,3 شوارع,سكني,2350 ,20 ,3200 
الرياض,شمال الرياض,حي الورود,3 شوارع,سكني,896 ,20 ,3906 
الرياض,شمال الرياض,حي حطين,شرق,سكني,2587 ,60 ,3700 
الرياض,شرق الرياض,حي قرطبة,شمال,سكني,770 ,15 ,3000 
الرياض,شرق الرياض,حي قرطبة,3 شوارع,تجاري,2500 ,30 ,3700 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,غير محدد,400 ,20 ,4500 
الرياض,شرق الرياض,حي النسيم الغربي,3 شوارع,سكني أو تجاري,2280 ,40 ,1754 
الرياض,غرب الرياض,حي الخزامى,جنوب,سكني,800 ,15 ,4000 
الرياض,غرب الرياض,حي المهدية,شمال غربي,تجاري,923 ,40 ,1400 
الرياض,شمال الرياض,حي العقيق,3 شوارع,سكني,625 ,20 ,3500 
الرياض,جنوب الرياض,حي عريض,جنوب,غير محدد,408 ,15 ,490 
الرياض,شمال الرياض,حي الياسمين,شمال,سكني,1500 ,15 ,3700 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,880 ,20 ,4500 
الرياض,شمال الرياض,حي العليا,شرق,سكني,580 ,20 ,3000 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,583 ,15 ,4600 
الرياض,شمال الرياض,حي الصحافة,3 شوارع,تجاري,2400 ,60 ,12500 
الرياض,غرب الرياض,حي ظهرة لبن,جنوب,تجاري,900 ,60 ,2200 
الرياض,شمال الرياض,حي الملقا,جنوب,غير محدد,615 ,18 ,4500 
الرياض,شمال الرياض,حي الياسمين,جنوب,سكني,1100 ,15 ,3300 
الرياض,شمال الرياض,حي النخيل,شمال شرقي,سكني,841 ,20 ,4300 
الرياض,شمال الرياض,حي النرجس,غرب,غير محدد,456 ,15 ,3300 
الرياض,شمال الرياض,حي النرجس,شرق,سكني,1050 ,15 ,3000 
الرياض,شمال الرياض,حي الملقا,3 شوارع,سكني,6600 ,25 ,4000 
الرياض,شمال الرياض,حي بنبان,شمال,غير محدد,375 ,15 ,826 
الرياض,غرب الرياض,حي الخزامى,جنوب,سكني أو تجاري,560 ,30 ,4000 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,1600 ,15 ,3000 
الرياض,غرب الرياض,حي طويق,جنوب غربي,سكني,1247 ,20 ,1300 
الرياض,شمال الرياض,حي النخيل,شرق,سكني,706 ,25 ,3700 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,450 ,15 ,2650 
الرياض,شمال الرياض,حي المحمدية,شمال,سكني,600 ,25 ,4500 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,495 ,15 ,2650 
الرياض,شمال الرياض,حي الصحافة,جنوب غربي,سكني,1125 ,30 ,4000 
الرياض,شمال الرياض,حي النرجس,شرق,سكني,900 ,15 ,2900 
الرياض,شمال الرياض,حي النرجس,غرب,سكني,540 ,15 ,2750 
الرياض,شرق الرياض,حي الشرق,شرق,سكني,845 ,20 ,1500 
الرياض,شرق الرياض,حي الرمال,شرق,سكني,300 ,20 ,1950 
الرياض,شمال الرياض,حي الوادي,شمال شرقي,تجاري,1155 ,36 ,4300 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,920 ,20 ,4300 
الرياض,شرق الرياض,حي المونسية,شرق,تجاري,1176 ,30 ,3000 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,525 ,15 ,3200 
الرياض,شمال الرياض,حي النرجس,4 شوارع,تجاري,4500 ,30 ,3500 
الرياض,شمال الرياض,حي الفلاح,جنوب غربي,سكني,680 ,20 ,3350 
الرياض,شمال الرياض,حي العارض,شمال,سكني,569 ,20 ,2200 
الرياض,جنوب الرياض,حي عكاظ,جنوب غربي,سكني أو تجاري,900 ,30 ,900 
الرياض,شرق الرياض,حي الجنادرية,4 شوارع,سكني أو تجاري,2216059 ,85 ,335 
الرياض,شرق الرياض,حي المونسية,3 شوارع,سكني,9918 ,20 ,2000 
الرياض,شمال الرياض,حي السليمانية,جنوب غربي,سكني,550 ,15 ,3600 
الرياض,شمال الرياض,حي الملقا,3 شوارع,تجاري,2100 ,36 ,5000 
الرياض,شمال الرياض,حي المحمدية,جنوب شرقي,سكني,1500 ,20 ,4700 
الرياض,شرق الرياض,حي النسيم الشرقي,جنوب شرقي,سكني,750 ,15 ,1800 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,875 ,15 ,4000 
الرياض,شمال الرياض,حي حطين,شمال,سكني,750 ,15 ,4100 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,500 ,18 ,4500 
الرياض,شمال الرياض,حي السليمانية,جنوب غربي,سكني,550 ,15 ,3600 
الرياض,غرب الرياض,حي عرقة,جنوب,سكني,375 ,15 ,3100 
الرياض,وسط الرياض,حي الوزارات,شمال,سكني,1000 ,10 ,2200 
الرياض,شمال الرياض,حي القيروان,3 شوارع,سكني,2350 ,25 ,3500 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,6540 ,20 ,4500 
الرياض,شمال الرياض,حي بنبان,جنوب,سكني,760 ,15 ,856 
الرياض,شمال الرياض,حي حطين,4 شوارع,سكني,5855 ,35 ,6500 
الرياض,شمال الرياض,حي حطين,شمال,سكني,364 ,15 ,4500 
الرياض,غرب الرياض,حي المهدية,شمال,غير محدد,800 ,20 ,2125 
الرياض,شمال الرياض,حي الملقا,شمال غربي,تجاري,1800 ,37 ,5000 
الرياض,شمال الرياض,حي الوادي,شمال شرقي,غير محدد,1155 ,36 ,3800 
الرياض,شرق الرياض,حي النظيم,شرق,سكني,525 ,20 ,1428 
الرياض,شرق الرياض,حي الشرق,3 شوارع,غير محدد,4300 ,20 ,245 
الرياض,شمال الرياض,حي حطين,شمال,سكني,875 ,20 ,4000 
الرياض,شمال الرياض,حي الوادي,شمال شرقي,سكني,608 ,15 ,3300 
الرياض,شمال الرياض,حي الرحمانية,3 شوارع,سكني,2100 ,20 ,4300 
الرياض,جنوب الرياض,حي عريض,جنوب,غير محدد,408 ,15 ,490 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,830 ,15 ,4300 
الرياض,جنوب الرياض,حي عريض,جنوب,غير محدد,408 ,15 ,490 
الرياض,شمال الرياض,حي الوادي,جنوب,سكني,621 ,20 ,3000 
الرياض,شمال الرياض,حي السليمانية,جنوب غربي,سكني,550 ,15 ,3600 
الرياض,شمال الرياض,حي الياسمين,جنوب,سكني,390 ,15 ,3750 
الرياض,شمال الرياض,حي المحمدية,جنوب شرقي,سكني,729 ,15 ,5000 
الرياض,شرق الرياض,حي الخليج,شرق,تجاري,780 ,30 ,2550 
الرياض,شرق الرياض,حي النسيم الغربي,جنوب شرقي,سكني,1015 ,10 ,1400 
الرياض,جنوب الرياض,حي عريض,شمال,غير محدد,200 ,25 ,650 
الرياض,شمال الرياض,حي الصحافة,4 شوارع,سكني,8480 ,15 ,3500 
الرياض,شمال الرياض,حي الملك فهد,شرق,تجاري,1200 ,40 ,12000 
الرياض,غرب الرياض,حي المهدية,شمال غربي,تجاري,923 ,40 ,1400 
الرياض,غرب الرياض,حي المهدية,شمال غربي,تجاري,923 ,40 ,1400 
الرياض,غرب الرياض,حي ضاحية نمار,جنوب,غير محدد,1042 ,15 ,576 
الرياض,شمال الرياض,حي الملقا,4 شوارع,سكني,16984 ,25 ,3700 
الرياض,جنوب الرياض,حي عريض,جنوب,غير محدد,408 ,15 ,490 
الرياض,غرب الرياض,حي عرقة,جنوب,سكني,800 ,15 ,2850 
الرياض,شرق الرياض,حي الرمال,3 شوارع,تجاري,7240 ,60 ,1700 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,978 ,25 ,4000 
الرياض,غرب الرياض,حي عرقة,جنوب,سكني,2400 ,15 ,3000 
الرياض,غرب الرياض,حي طويق,3 شوارع,تجاري,1960 ,1 ,1250 
الرياض,غرب الرياض,حي طويق,3 شوارع,سكني أو تجاري,3000 ,20 ,1400 
الرياض,شمال الرياض,حي بنبان,شرق,غير محدد,760 ,20 ,930 
